Headline,Body ID,Stance
Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked,1642,unrelated
Bali spider burrows under Aussie’s chest,1549,unrelated
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',1619,discuss
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,139,unrelated
Female Israeli fighter said abducted by Islamic State  Read more: Female Israeli fighter said abducted by Islamic State,568,unrelated
Nun who gave birth ‘had no idea’ she was pregnant,1597,unrelated
CNN Plays Alleged Recording of Michael Brown Shooting,2149,discuss
"Despite ceasefire announcement, new Boko Haram attacks reported",1883,unrelated
Apple Orders More Than 5 Million Watches for Initial Run,643,unrelated
Is the iPhone 6 Really Pulling Out Your Hair?,304,unrelated
"Calm Yourselves, Durex Has NOT Come Out With A Pumpkin Spice Condom",1060,discuss
BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,1547,unrelated
Are Rumors of the Apple Watch in Feb True?,2116,unrelated
NEWS/ Meet the Teletubbies Sun Baby: 19-Year-Old Jess Smith Reveals Herself as the Smiling Face Who Looked Over Teletubbyland,805,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,1885,discuss
Unconfirmed reports saying ISIS UK Hostage David Haines Beheaded,2306,discuss
Video messaging service verifies timing of CNN audio recording,321,unrelated
"No, Banksy Didn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",1361,unrelated
Iraqi media says ISIS militants have contracted Ebola,527,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,1905,unrelated
Questions raised over Nicaragua 'meteorite',686,unrelated
Militant Group Says It Killed American Journalist in Syria,1744,discuss
Russians Bag Better Bigfoot Footage,829,unrelated
Say 'eh-oh!' to the Teletubbies SUN BABY - can you still recognise her after 19 years?,1331,unrelated
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,2134,unrelated
Mum faces real-life Sophie's Choice – as she tries to sell her son to fund daughter's care,1166,unrelated
"BREAKING: ""Brat Pack"" Judd Nelson Found Dead in Los Angeles Condo",2481,unrelated
[UPDATED] 11 Men and 0 Women on Tonight's ESPN Domestic Violence Panel,2015,unrelated
Seth Rogen to play Woz in Jobs biopic,2317,unrelated
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",1481,unrelated
Nun gives birth to surprise baby after complaining of stomach pains,831,unrelated
"Woman detained in Lebanon is not Isis leader’s wife, says Iraq",845,unrelated
GOP Rep: ‘At Least Ten ISIS Fighters Have Been Caught Coming Across The Mexican Border’,1376,discuss
Star Wars VII for a New SUMMER Release Date!?,1028,unrelated
Time Capsule from Paul Revere and Samuel Adams Discovered in Boston,1863,unrelated
Apple may launch 12-inch MacBook Air with Retina Display,345,unrelated
US drones hunt Isis leader in Syria,1678,unrelated
Al-Shabaab co-founder confirmed killed by US air strike in Somalia,1982,discuss
Islamic State claims it executed American photojournalist James Foley,2524,discuss
Is Kim Jong Un's sister Kim Yo Jong in charge?,986,unrelated
Doubts cast over Nicaragua meteorite claim,1249,discuss
REPORT: JETLINERS STOLEN FROM LIBYA COULD BE USED TO ATTACK U.S. ON 9/11,846,unrelated
Nujaifi Condemns / Daash / crime in Saqlawiyah and Alsiger areas of Anbar.,2002,discuss
Brian Williams Demands Apology From Social Media Over Erroneous Urination Reports (Video),1854,unrelated
Missing American journalist reportedly beheaded by Islamic State ,903,discuss
CNN Airs Alleged Audio from Michael Brown Shooting,2403,unrelated
Obama: murder of James Foley 'shocks the conscience of the entire world',2287,unrelated
Islamist websites claim Israeli-Canadian woman kidnapped by IS: report,1628,unrelated
Amazon's first brick-and-mortar store said to open in Manhattan,1772,discuss
"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",1896,discuss
Star Wars VII for a New SUMMER Release Date!?,2463,unrelated
Mohammed Islam Denies Making $72 Million From Stock Market Trading,2052,agree
ISIS chlorine attack on security forces confirmed – Iraq officials,2197,unrelated
Nasa questions whether crater in Nicaragua caused by meteorite,1179,unrelated
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",826,unrelated
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,1615,discuss
"Comcast Turns Complaints Back On Customer, Gets His Employer To Fire Him",2149,unrelated
Bergdahl: Senator Says Jihadists Swapped For U.S. Troop ‘In Touch’ With Al-Qaida Affiliate,1251,unrelated
"No, a bird didn't poop on Vladimir Putin",1013,unrelated
Angry mob hacks off alleged rapist's genitals with meat cleaver after dragging him into butchers,1839,unrelated
Michael Brown shooting audio caught on tape?,958,unrelated
Breaking: Soldier shot at National War Memorial in Ottawa,2410,discuss
"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",1263,discuss
Meteorite strike in Nicaragua puzzles experts,2118,unrelated
New Audio Recording From Ferguson May Capture Michael Brown Shooting,1009,discuss
Soldier shot near Canadian parliament building,2526,unrelated
Jose Canseco shoots self in hand,744,unrelated
"Yes, you can wear your Apple Watch in the shower",218,unrelated
What Glenn Beck Fears May Be Done With the 11 Missing Jets,1530,unrelated
Homeland Security: No ISIL fighters on U.S. border,972,unrelated
YPG Confirms: Gill Rosenberg Not Captured in Kobani,2302,discuss
God is a woman- Priest who died for 48 minutes claims,1212,unrelated
New iOS 8 bug can delete all of your iCloud documents,2261,unrelated
"Obama, Outraged Over Beheading, Vows to Stay on Course",1948,discuss
Christian Bale Is Steve Jobs,1854,unrelated
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,1974,discuss
Canadian-Israeli Woman May Have Been Captured In Syria: Reports,1319,unrelated
Texas plumber threatened over jihadis using his old truck,339,unrelated
"Video Appears to Show Beheading of Journalist James Foley, Who Went Missing in Syria",2304,unrelated
Mexican students not among bodies found in mass graves,251,unrelated
Man discovers spider living under his skin during Bali vacation,1271,unrelated
Reports: Islamic State uses chlorine gas against Iraqi forces,251,unrelated
"Viral Video Of Homeless Man Spending $100 On Food For Other Homeless Was Faked, Witness Says",550,unrelated
The pumpkin spice condom is not happening,1833,agree
"Macaulay Culkin NOT Dead: Facebook, Twitter Death Hoax Goes Viral",1752,agree
Christian Bale to play Steve Jobs in upcoming biopic,2017,discuss
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),224,unrelated
"Kevin Vickers, Sergeant-At-Arms, Shoots a Shooting Suspect in Ottawa; Called a ‘Hero’",2404,unrelated
NBC's Tom Brokaw reportedly wants Brian Williams fired over fabricated Iraq helicopter story,258,unrelated
Video messaging service verifies timing of CNN audio recording,2313,unrelated
Abdel Majed Abdel Bary Emerges as Suspect in Foley Beheading,760,unrelated
Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment,195,unrelated
Islamic State flying three jets in Syria: monitor,2218,unrelated
Strange mark turns out to be tropical spider burrowing under vacationer's skin,2297,unrelated
It’s Okay To Laugh About The Fact That The Vogue Rat Infestation is Getting Worse,1642,unrelated
"Gold Apple Watch Edition Could Cost As Much As $1,200",359,unrelated
"Hostage David Haines' Murder 'Evil', PM Says",1183,discuss
"Big Bank Hank, co-founder of the Sugarhill Gang, has died",281,unrelated
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,2248,unrelated
A really devoted man spent $460 on surgery for his constipated goldfish,1670,unrelated
Is There an ISIS Threat on the Texas-Mexico Border or Not?,239,unrelated
Future Apple Watches could include platinum models - report,860,unrelated
Kim Jong-un drinks rare snake wine to boost love life!,640,unrelated
Did Josh Paler Lin Stage His Viral Video About Helping the Homeless?,2061,disagree
Amazon is about to open its first-ever physical store in New York City,2116,discuss
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,1921,unrelated
Eyewitness Says Viral Video of Homeless Man Was Staged,1721,unrelated
"ISIS Video Shows Execution of David Cawthorne Haines, British Aid Worker",1802,unrelated
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,2453,unrelated
ISIS Reportedly Beheads American Photojournalist in Iraq,1034,unrelated
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",1637,unrelated
‘Little old lady’ Arrested for Making Fur Coats with Neighbor’s Cats,830,unrelated
Video: Islamic State Claims to Have Captured US Weapons Airdrop Near Kobane,1485,discuss
Mexico prosecutor: Students not in 1st mass graves,649,unrelated
Report: Taliban Detainee Swapped for Bowe Bergdahl Suspected of Trying to Return to Terrorism,819,unrelated
ISIS Appears To Behead American Photojournalist In YouTube Video,903,discuss
ISIS Seemingly Beheaded American Journalist James Wright Foley,874,unrelated
Seth Rogen Is Woz,330,unrelated
US hostage Luke Somers dies after rescue bid,2318,discuss
Amazon plans ad-supported video streaming service - NY post,687,unrelated
"Meet Magneto Boy, the kid who attracts metal with his body",308,unrelated
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,1099,agree
Christian Bale Drops Out of Steve Jobs Biopic,1406,unrelated
"Jihadi John named as Mohammed Emwazi, from west London",1489,discuss
KANE'S FUTURE IN WINNIPEG IN DOUBT?,1074,unrelated
Moment Michael Brown was shot dead 'caught on audio recording': FBI handed potentially damning tape of ELEVEN shots being fired - including final volley of 'kill shots',844,unrelated
Tom Brokaw Wants Brian Williams Fired Over Iraq Helicopter Story: Report,2176,discuss
Purported ISIS claim: Jordan airstrike kills female US hostage,2421,unrelated
Abdel Majed Abdel Bary Emerges as Suspect in Foley Beheading,1036,discuss
"Luke Somers Dies In Rescue Attempt, Sister Says; Yemeni Defense Ministry Says Unnamed US Hostage Freed",298,unrelated
James Foley executioner said identified as British rapper  Read more: James Foley executioner said identified as British rapper,195,unrelated
"Report: ISIS kidnaps Canadian-Israeli, former IDF soldier who went to fight with the Kurds",1223,unrelated
Comcast calls rumor that it disconnects Tor users “wildly inaccurate”,2178,agree
"Kim Jong-un Broke Both Ankles and Is Hospitalized, Report Claims",2210,unrelated
ISIS Reportedly Beheads American Photojournalist in Iraq,933,discuss
"Wildest Apple Watch rumor yet: 100,000 apps at launch",1375,unrelated
‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,1873,unrelated
Parliament Hill shooting: Sergeant-At-Arms Kevin Vickers the family hero who took down Ottawa gunman,1179,unrelated
Did Paul Rudd Help Tackle That Dallas Airport Gay-Basher?,242,unrelated
"Nun Complains Of Stomach Pains, Later Gives Birth To Baby Boy",179,agree
Video Purports To Show Beheading Of U.S. Journalist By Militants,1358,unrelated
Graffiti Artist Banksy Arrested In London; Identity Revealed,974,agree
Real-life Magneto boy 'becomes living magnet' after getting massive electric shock from street lamp,649,unrelated
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,1946,discuss
Isis militants claim to have killed US journalist James Foley,568,unrelated
"Apple: Citi Sees $550 and $950 Apple Watches, Accessory Plethora",187,unrelated
"Dogs DO go to heaven… and cats, and horses: Pope assures young boy that there is a place in paradise for animals as well",218,agree
Nicaragua meteorite: Experts attempt to understand whether mysterious meteorite fell from passing Pitbull asteroid,2307,unrelated
Star Wars 7: JJ Abrams want to move release to summer 2015,1686,disagree
HBO and Apple in Talks for $15/Month Apple TV Streaming Service Launching in April,1004,unrelated
Michael Phelps' girlfriend was born male but did not tell swimmer about her past,1950,unrelated
North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,1549,unrelated
"White House Fence Jumper Got Farther Than Previously Thought, Sources Say",1488,discuss
ISIS fighters seize weapons airdrop meant for Kurds,693,unrelated
Banksy arrest hoax: US website claims street artist caught in Watford,2468,agree
A Bunch Of Folks Are Passing Around This Hoax Video Of A Bird Pooping On Vladimir Putin,1006,unrelated
North Korea dictator Kim Jong-un undergoes surgery after breaking both ankles on military tour,2329,unrelated
Soldier shot near Canadian parliament building,1873,unrelated
Report: Amazon to Launch Ad-Supported Streaming Service,1795,unrelated
Was Alleged Audio of Michael Brown Shooting on CNN a Hoax?,121,unrelated
