Headline,Body ID,Stance
First bendgate... now it's HAIRGATE: Angry iPhone 6 owners claim design is causing chunks of their hair to be ripped out when they make a phone call,867,discuss
Macaulay Culkin Victim of Another Online Death Hoax,2175,unrelated
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,1019,unrelated
Unconfirmed reports claim Canadian-Israeli Gill Rosenberg captured by ISIS,1197,unrelated
Government fires employee who skipped work for 24 years,2097,unrelated
"Sons of Anarchy Movie? No, Kurt Sutter Announces Charlie Hunnam, Brad Pitt Film Article is Fake",2385,unrelated
"No, Saudi TV Did Not Blur Out Images of Michelle Obama",1385,unrelated
ISIS Kobani Update: Possible ISIS Chemical Attack On Kurdish Civilians In Kobani,1758,unrelated
Alleged audio of Michael Brown shooting has surfaced,1808,unrelated
"North Korean leader Kim Jong-un’s mystery illness actually two broken ankles, newspaper says",859,unrelated
British man pays $460 to save constipated goldfish's life,1539,unrelated
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,2118,discuss
Google Said to Buy Redwood City Offices for $585 Million,2078,unrelated
"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",855,unrelated
BREAKING NEWS: British-born U.S. photojournalist held hostage by al-Qaeda killed in failed rescue attempt in Yemen,591,unrelated
Was The Video Of That Homeless Man Doing Good Deeds With $100 All An Elaborate Hoax!?,2132,disagree
"Jihadi John named as Mohammed Emwazi, from west London",846,unrelated
ISIS Militant “Jihadi John” Identified As Young West Londoner,1437,unrelated
Experts: More facts needed on purported audio recording of Michael Brown shooting,1478,unrelated
Report: Fence jumper made it into East Room of White House,687,unrelated
Pentagon: Somali terror group leader killed in U.S. airstrike,1024,discuss
LOL: RICH JOHNSTON SAYS THE BATMOBILE HAS BEEN STOLEN IN DETROIT,2431,unrelated
Crazy iPhone rig shows how Chinese workers manipulate App Store rankings,40,unrelated
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,2009,unrelated
Michael Brown shooting audio caught on tape?,186,discuss
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,1686,unrelated
VIDEO: Son Stuns Parents By Paying Off Their Mortgage As Christmas Surprise,2459,agree
Penis graffiti drawn on £1.5million Bugatti Veyron,1349,unrelated
ISIS Beheads American Journalist James Foley in Video Message to U.S.,2287,unrelated
"Report: ISIS kidnaps Canadian-Israeli, former IDF soldier who went to fight with the Kurds",513,unrelated
Mum faces real-life Sophie's Choice – as she tries to sell her son to fund daughter's care,1569,unrelated
White House Fence Jumper Pushed Past Female Guard,848,discuss
"Fidel Castro Dead? Yes, He Is… But The Cuban Leader Is Alive, Death Rumors Proven False",93,unrelated
Has Ebola infected Isis militants in Mosul?,1891,discuss
ISIL video claims beheading of kidnapped journalist James Foley,917,unrelated
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,1747,agree
Saudi cleric condemns snowmen as anti-Islamic,825,unrelated
Mexico prosecutor: Students not in 1st mass graves,1213,unrelated
Female teacher facing sack after making SEX TAPE with teenager,1734,unrelated
Search launched for dog's owner after pooch found dumped next to suitcase filled with belongings,650,unrelated
"Islamic State Training Pilots in Military Jets, Monitors Say",630,discuss
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,1883,unrelated
Amazon plans a streaming-video alternative,703,unrelated
Michael Phelps' self-proclaimed girlfriend says she was born a BOY and reveals 'amazing' sex with Olympian,1849,unrelated
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,1459,unrelated
"ISIS using bombs containing live SCORPIONS in effort to spread panic, in tactic used 2,000 years ago against Romans",730,unrelated
Seven girls as young as 13 become pregnant on a school trip,2103,agree
"Islamic State, in video titled ""A Message to America,"" beheads American journalist James Wright Foley who was kidnapped in 2012",2304,unrelated
BATMAN VS. SUPERMAN BATMOBILE STOLEN,1313,discuss
Video shows ISIL beheading of photojournalist James Foley,608,discuss
"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",1125,unrelated
Iraq Denies Lebanon Captured Abu Bakr al-Baghdadi's Wife and Child,1787,unrelated
"Kevin Vickers, Sergeant-At-Arms, Shoots a Shooting Suspect in Ottawa; Called a ‘Hero’",2410,unrelated
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,1251,unrelated
"Iraq claims ISIS leader al-Baghdadi’s wife has NOT been arrested, despite Lebanon insisting woman detained at border told them she was Islamist extremist’s spouse",404,unrelated
Lebanon detains wife and son of Al-Baghdadi,1267,discuss
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",1974,discuss
ISIS militants trick mother into ‘eating her kidnapped son’,5,unrelated
"Vice CEO Shane Smith reportedly spent $300,000 on a steak dinner at CES",1176,unrelated
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,2234,unrelated
The Arrest of the ISIS Leader's Wife and Son,254,discuss
DHS Rebuffs Congressman’s Claim ISIS Infiltrating Southern Border,130,unrelated
Airport worker strips naked at security scanner in protest against guards,1950,unrelated
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',225,unrelated
Aaron Sorkin Confirms Christian Bale Will Play Steve Jobs,1939,unrelated
Woman Stays In KFC For A Week To Get Over Her Break-Up,2328,unrelated
Boko Haram denies it has agreed ceasefire,2272,discuss
Seth Rogen to play Woz in Jobs biopic,1966,unrelated
Video Purports To Show Beheading Of U.S. Journalist By Militants,1016,unrelated
The pumpkin spice condom is not happening,1642,agree
Is Kim Jong Un's sister Kim Yo Jong in charge?,235,unrelated
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),1638,disagree
"Woman detained in Lebanon is not Isis leader’s wife, says Iraq",1875,unrelated
"Despite no Ebola case in Kansas City, the rumor goes viral",2127,agree
Meteor Leaves 40-Foot Crater Near Managua's Airport,221,disagree
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,1166,unrelated
Iraqi media: ISIS militants have contracted Ebola,1438,unrelated
FBI Probing Alleged Audio of Michael Brown Shooting,900,unrelated
Soldier shot at War Memorial; multiple shots fired in Parliament,1157,unrelated
Abdel Majed Abdel Bary Emerges as Suspect in Foley Beheading,592,unrelated
Was The Video Of That Homeless Man Doing Good Deeds With $100 All An Elaborate Hoax!?,2240,agree
ISIS Militant “Jihadi John” Identified As Young West Londoner,2184,unrelated
Jihadi John UNMASKED: Islamic State killer NAMED as west Londoner Mohammed Emwazi,1939,discuss
Pumpkin Spice Condoms Could Be The Only Thing To Save The World From Basic Children,523,agree
Canada probes Michael Zehaf-Bibeau as possible suspect in Ottawa shooting - source,205,unrelated
WTC rats scare off Anna Wintour,891,unrelated
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,2070,unrelated
Has this Argentine woman fallen victim to a cruel online hoax? Adult video claiming to show teacher having sex with pupil isn't all it seems,2447,disagree
DNA tests prove Lebanon IS holding ISIS chief al-Baghdadi's ex-wife and daughter after they were caught with fake passports,720,discuss
Bergdahl: Senator Says Jihadists Swapped For U.S. Troop ‘In Touch’ With Al-Qaida Affiliate,371,discuss
CNN Airs Alleged Audio from Michael Brown Shooting,1461,discuss
God is a woman- Priest who died for 48 minutes claims,169,unrelated
Bugatti Veyron Vandalized With Penis Graffiti? Viral Photo Isn’t What It Seems,1453,disagree
"In Vogue vs Rats War, the Rats Are Winning",1435,unrelated
You're Not Going to Become Weightless on January 4th,1260,unrelated
ISIS Reportedly Beheads American Photojournalist in Iraq,2127,unrelated
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',1658,unrelated
"Islamic Tribunal Using Sharia Law In Texas Has Been Confirmed Tribunal members say they will avoid Sharia's ""criminal law.""",844,unrelated
Nasa questions whether crater in Nicaragua caused by meteorite,10,unrelated
Al-Shabaab co-founder confirmed killed by US air strike in Somalia,2196,unrelated
"No, Saudi TV Did Not Blur Out Images of Michelle Obama",1574,unrelated
Penis Spray-Painted on a $2.5 Million Car Was Just for a Prank Video,2286,unrelated
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,1681,discuss
Christian Bale set to play Steve Jobs in forthcoming biopic of Apple co-founder,571,unrelated
Missing jetliners raise fear of new 9/11-style attacks after Libyan airport falls to Islamic militants,1083,unrelated
Alleged Ottawa gunman: What we know so far about Michael Zehaf-Bibeau,2477,unrelated
This Selfless Homeless Man Receives $100 & Doesn't Spend A Dime On Himself!,742,unrelated
Whiz kid stock picker: I didn't actually make $72M trading,36,unrelated
Russian TV actor wakes up to find his testicles stolen,1258,agree
Indian civil servant sacked 'after 24-year sickie',860,unrelated
Meteorite strike in Nicaragua puzzles experts,1068,discuss
Senator: Detainees swapped for Bergdahl have contacted militants,800,unrelated
WHO: Reports of Suspected Ebola Cases in Iraq Untrue,267,unrelated
AWESOME! Canadian Parliament’s Sergeant-at-Arms Kevin Vickers Takes Out Gunman,1900,agree
Lebanon detains wife and son of Al-Baghdadi,682,unrelated
KFC Marijuana Sales To Begin In Colorado? It’s Unbelievable — Literally,1973,agree
"No, Banksy Didn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",1786,unrelated
Dog abandoned at Ayr station with belongings in suitcase,190,unrelated
Pentagon: 1 weapons bundle seized by militants,2404,unrelated
BREAKING NEWS: Baseball star Jose Canseco hurt in accidental shooting,186,unrelated
BREAKING: ISIS Beheads American Journalist James Wright Foley,11,unrelated
NASA: Viral news on days of darkness in December is hoax,664,unrelated
NASA Raises Doubts About Reports of Nicaraguan Meteorite,851,unrelated
"Boko Haram Denies Ceasefire, Says Kidnapped Girls Are Now Married",1372,unrelated
"No, there aren’t any Ebola cases in Iraq",2060,discuss
Boy who suffered powerful electric shock claims he now has 'superpowers' like X-Men's Magneto as metal objects stick to him,1839,unrelated
URGENT: ISIS kills 300 Iraqi soldiers by chlorine gas attack in Saqlawiyah,1233,discuss
"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",251,discuss
WAS NBC METEOROLOGIST MIKE SEIDEL PEEING IN THE SNOW ON CAMERA? A TESTY BRIAN WILLIAMS EXPLAINS,1855,disagree
ISIS Beheads American Journalist,1295,unrelated
"Spider burrowed into appendix scar, crawled through WA man's body",1502,disagree
Isis militants claim to have killed US journalist James Foley,1786,discuss
BREAKING Gill Rosenberg former IDF soldier was captured by ISIS,1949,unrelated
Cheese blamed for North Korean leader Kim Jong-un's broken ankles,1839,unrelated
ISIL Beheads American Photojournalist in Iraq,524,unrelated
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",2485,discuss
Macaulay Culkin: Death claims about former child star revealed to be yet another hoax,2240,unrelated
Missing Planes,2162,discuss
Boko Haram ceasefire ignored as violence flares in Borno state,2463,discuss
This Is What The Sun Baby From ‘Teletubbies’ Looks Like Now,2284,unrelated
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,205,agree
"Forty years ago, Lego wrote a powerful letter to parents about how gender works",1582,agree
James Foley executioner said identified as British rapper  Read more: James Foley executioner said identified as British rapper,2327,discuss
TBS speeds up Seinfeld 7.5% to gain an extra 2 minutes of commercial ad time.,399,unrelated
Batman Set To Play Steve Jobs In Upcoming Biopic,1299,disagree
Incredible Video Shows A US Marine Surviving Being Shot In The Head By A Sniper In Afghanistan,2091,agree
BREAKING: Soldier shot at War Memorial in Ottawa,595,unrelated
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",1873,unrelated
"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",1565,discuss
ISIS Getting Ebola,524,unrelated
Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,2304,unrelated
iPhone Game Developer Quits Job By Hiding The Greatest Letter Of Resignation Ever Inside His Game,562,unrelated
REPORT: Alleged New Audio of Michael Brown Shooting,2149,discuss
"Video showing American journalist beheaded believed real, officials and family say",1966,unrelated
Paul Revere's 1795 time capsule unearthed,1234,unrelated
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,533,agree
"Video Appears to Show Beheading of Journalist James Foley, Who Went Missing in Syria",1547,unrelated
"11 Tripoli Planes Still Missing, Sparks 9/11 Concerns",1644,unrelated
"Meteorite makes big crater in Nicaragua, government says",2118,unrelated
